"sex" "age" "period" "region" "cases" "pop" "outcome"
"1149" 1 5 6 10 12 6293 "Incidence"
"1150" 2 5 6 10 14 7008 "Incidence"
"1151" 1 6 6 10 9 2537 "Incidence"
"1152" 2 6 6 10 10 4461 "Incidence"
"1153" 1 1 7 10 10 34399 "Incidence"
"1154" 2 1 7 10 9 30093 "Incidence"
"1155" 1 2 7 10 10 11136 "Incidence"
"1156" 2 2 7 10 9 8702 "Incidence"
"1157" 1 3 7 10 13 8965 "Incidence"
"1158" 2 3 7 10 7 7289 "Incidence"
"1159" 1 4 7 10 10 7594 "Incidence"
"1160" 2 4 7 10 10 6673 "Incidence"
"1161" 1 5 7 10 8 6534 "Incidence"
"1162" 2 5 7 10 8 7041 "Incidence"
"1163" 1 6 7 10 7 2671 "Incidence"
"1164" 2 6 7 10 15 4806 "Incidence"
"1165" 1 1 8 10 12 34304 "Incidence"
"1166" 2 1 8 10 7 29956 "Incidence"
"1167" 1 2 8 10 12 11306 "Incidence"
"1168" 2 2 8 10 10 9071 "Incidence"
"1169" 1 3 8 10 10 9466 "Incidence"
"1170" 2 3 8 10 12 7602 "Incidence"
"1171" 1 4 8 10 12 7322 "Incidence"
"1172" 2 4 8 10 12 6368 "Incidence"
"1173" 1 5 8 10 11 6691 "Incidence"
"1174" 2 5 8 10 14 7014 "Incidence"
"1175" 1 6 8 10 7 2850 "Incidence"
"1176" 2 6 8 10 9 5074 "Incidence"
"1177" 1 1 9 10 NA 34342 "Incidence"
"1178" 2 1 9 10 NA 29929 "Incidence"
"1179" 1 2 9 10 NA 11694 "Incidence"
"1180" 2 2 9 10 NA 9530 "Incidence"
"1181" 1 3 9 10 NA 9857 "Incidence"
"1182" 2 3 9 10 NA 7732 "Incidence"
"1183" 1 4 9 10 NA 7330 "Incidence"
"1184" 2 4 9 10 NA 6315 "Incidence"
"1185" 1 5 9 10 NA 6665 "Incidence"
"1186" 2 5 9 10 NA 7000 "Incidence"
"1187" 1 6 9 10 NA 3082 "Incidence"
"1188" 2 6 9 10 NA 5323 "Incidence"
"1189" 1 1 10 10 NA 34500 "Incidence"
"1190" 2 1 10 10 NA 30214 "Incidence"
"1191" 1 2 10 10 NA 11901 "Incidence"
"1192" 2 2 10 10 NA 9847 "Incidence"
"1193" 1 3 10 10 NA 10334 "Incidence"
"1194" 2 3 10 10 NA 8082 "Incidence"
"1195" 1 4 10 10 NA 7418 "Incidence"
"1196" 2 4 10 10 NA 6428 "Incidence"
"1197" 1 5 10 10 NA 6702 "Incidence"
"1198" 2 5 10 10 NA 6799 "Incidence"
"1199" 1 6 10 10 NA 3294 "Incidence"
"1200" 2 6 10 10 NA 5599 "Incidence"
"1201" 1 1 1 11 13 155468 "Incidence"
"1202" 2 1 1 11 9 152254 "Incidence"
"1203" 1 2 1 11 14 33303 "Incidence"
"1204" 2 2 1 11 12 34353 "Incidence"
"1205" 1 3 1 11 18 25979 "Incidence"
"1206" 2 3 1 11 13 27008 "Incidence"
"1207" 1 4 1 11 18 19879 "Incidence"
"1208" 2 4 1 11 10 23438 "Incidence"
"1209" 1 5 1 11 20 11184 "Incidence"
"1210" 2 5 1 11 9 17145 "Incidence"
"1211" 1 6 1 11 13 4466 "Incidence"
"1212" 2 6 1 11 12 8830 "Incidence"
"1213" 1 1 2 11 10 153931 "Incidence"
"1214" 2 1 2 11 13 150418 "Incidence"
"1215" 1 2 2 11 14 34899 "Incidence"
"1216" 2 2 2 11 13 36308 "Incidence"
"1217" 1 3 2 11 16 26300 "Incidence"
"1218" 2 3 2 11 13 27239 "Incidence"
"1219" 1 4 2 11 15 21047 "Incidence"
"1220" 2 4 2 11 18 24411 "Incidence"
"1221" 1 5 2 11 14 11675 "Incidence"
"1222" 2 5 2 11 17 18001 "Incidence"
"1223" 1 6 2 11 11 4963 "Incidence"
"1224" 2 6 2 11 10 9846 "Incidence"
"1225" 1 1 3 11 17 151302 "Incidence"
"1226" 2 1 3 11 12 147491 "Incidence"
"1227" 1 2 3 11 15 35054 "Incidence"
"1228" 2 2 3 11 12 37129 "Incidence"
"1229" 1 3 3 11 11 27229 "Incidence"
"1230" 2 3 3 11 13 28277 "Incidence"
"1231" 1 4 3 11 17 21887 "Incidence"
"1232" 2 4 3 11 17 25116 "Incidence"
"1233" 1 5 3 11 15 12516 "Incidence"
"1234" 2 5 3 11 21 18775 "Incidence"
"1235" 1 6 3 11 11 5360 "Incidence"
"1236" 2 6 3 11 8 10907 "Incidence"
"1237" 1 1 4 11 12 148673 "Incidence"
"1238" 2 1 4 11 12 144564 "Incidence"
"1239" 1 2 4 11 11 35209 "Incidence"
"1240" 2 2 4 11 13 37950 "Incidence"
"1241" 1 3 4 11 16 28158 "Incidence"
"1242" 2 3 4 11 15 29315 "Incidence"
"1243" 1 4 4 11 16 22727 "Incidence"
"1244" 2 4 4 11 22 25821 "Incidence"
"1245" 1 5 4 11 13 13357 "Incidence"
"1246" 2 5 4 11 15 19549 "Incidence"
"1247" 1 6 4 11 9 5757 "Incidence"
"1248" 2 6 4 11 8 11968 "Incidence"
"1249" 1 1 5 11 15 151482 "Incidence"
"1250" 2 1 5 11 15 146976 "Incidence"
"1251" 1 2 5 11 14 37170 "Incidence"
"1252" 2 2 5 11 14 39979 "Incidence"
"1253" 1 3 5 11 14 30438 "Incidence"
"1254" 2 3 5 11 13 31709 "Incidence"
"1255" 1 4 5 11 13 23900 "Incidence"
"1256" 2 4 5 11 19 26879 "Incidence"
"1257" 1 5 5 11 15 14625 "Incidence"
"1258" 2 5 5 11 13 20899 "Incidence"
"1259" 1 6 5 11 9 6223 "Incidence"
"1260" 2 6 5 11 13 13352 "Incidence"
"1261" 1 1 6 11 12 154931 "Incidence"
"1262" 2 1 6 11 14 149612 "Incidence"
"1263" 1 2 6 11 11 38171 "Incidence"
"1264" 2 2 6 11 8 40662 "Incidence"
"1265" 1 3 6 11 9 33384 "Incidence"
"1266" 2 3 6 11 17 34889 "Incidence"
"1267" 1 4 6 11 13 23840 "Incidence"
"1268" 2 4 6 11 11 26872 "Incidence"
"1269" 1 5 6 11 20 15831 "Incidence"
"1270" 2 5 6 11 20 21912 "Incidence"
"1271" 1 6 6 11 13 6447 "Incidence"
"1272" 2 6 6 11 14 14351 "Incidence"
"1273" 1 1 7 11 9 163318 "Incidence"
"1274" 2 1 7 11 12 157275 "Incidence"
"1275" 1 2 7 11 12 40822 "Incidence"
"1276" 2 2 7 11 13 42722 "Incidence"
"1277" 1 3 7 11 18 35178 "Incidence"
"1278" 2 3 7 11 14 37207 "Incidence"
"1279" 1 4 7 11 20 24145 "Incidence"
"1280" 2 4 7 11 14 26926 "Incidence"
"1281" 1 5 7 11 10 16835 "Incidence"
"1282" 2 5 7 11 15 22902 "Incidence"
"1283" 1 6 7 11 15 7040 "Incidence"
"1284" 2 6 7 11 10 15481 "Incidence"
"1285" 1 1 8 11 17 169081 "Incidence"
"1286" 2 1 8 11 12 162405 "Incidence"
"1287" 1 2 8 11 15 43827 "Incidence"
"1288" 2 2 8 11 12 45160 "Incidence"
"1289" 1 3 8 11 10 36348 "Incidence"
"1290" 2 3 8 11 13 39255 "Incidence"
"1291" 1 4 8 11 14 24931 "Incidence"
"1292" 2 4 8 11 16 27563 "Incidence"
"1293" 1 5 8 11 19 17838 "Incidence"
"1294" 2 5 8 11 17 23894 "Incidence"
"1295" 1 6 8 11 15 7695 "Incidence"
"1296" 2 6 8 11 16 16611 "Incidence"
"1297" 1 1 9 11 NA 172459 "Incidence"
"1298" 2 1 9 11 NA 165815 "Incidence"
"1299" 1 2 9 11 NA 47670 "Incidence"
"1300" 2 2 9 11 NA 48168 "Incidence"
"1301" 1 3 9 11 NA 37181 "Incidence"
"1302" 2 3 9 11 NA 40232 "Incidence"
"1303" 1 4 9 11 NA 26332 "Incidence"
"1304" 2 4 9 11 NA 29225 "Incidence"
"1305" 1 5 9 11 NA 18756 "Incidence"
"1306" 2 5 9 11 NA 24835 "Incidence"
"1307" 1 6 9 11 NA 8453 "Incidence"
"1308" 2 6 9 11 NA 17819 "Incidence"
"1309" 1 1 10 11 NA 176198 "Incidence"
"1310" 2 1 10 11 NA 169317 "Incidence"
"1311" 1 2 10 11 NA 50887 "Incidence"
"1312" 2 2 10 11 NA 50844 "Incidence"
"1313" 1 3 10 11 NA 38304 "Incidence"
"1314" 2 3 10 11 NA 41478 "Incidence"
"1315" 1 4 10 11 NA 27937 "Incidence"
"1316" 2 4 10 11 NA 31116 "Incidence"
"1317" 1 5 10 11 NA 19560 "Incidence"
"1318" 2 5 10 11 NA 25421 "Incidence"
"1319" 1 6 10 11 NA 9155 "Incidence"
"1320" 2 6 10 11 NA 19160 "Incidence"
"1321" 1 1 1 1 12 534845 "Deaths"
"1322" 2 1 1 1 12 520849 "Deaths"
"1323" 1 2 1 1 11 112303 "Deaths"
"1324" 2 2 1 1 17 116399 "Deaths"
"1325" 1 3 1 1 12 109323 "Deaths"
"1326" 2 3 1 1 15 114217 "Deaths"
"1327" 1 4 1 1 17 83561 "Deaths"
"1328" 2 4 1 1 24 94425 "Deaths"
"1329" 1 5 1 1 18 36217 "Deaths"
"1330" 2 5 1 1 14 57586 "Deaths"
"1331" 1 6 1 1 12 13048 "Deaths"
"1332" 2 6 1 1 16 31059 "Deaths"
"1333" 1 1 2 1 16 517275 "Deaths"
"1334" 2 1 2 1 7 503240 "Deaths"
"1335" 1 2 2 1 12 114984 "Deaths"
"1336" 2 2 2 1 12 119026 "Deaths"
"1337" 1 3 2 1 16 104530 "Deaths"
"1338" 2 3 2 1 14 110965 "Deaths"
"1339" 1 4 2 1 13 90143 "Deaths"
"1340" 2 4 2 1 20 100521 "Deaths"
"1341" 1 5 2 1 21 38613 "Deaths"
"1342" 2 5 2 1 11 60162 "Deaths"
"1343" 1 6 2 1 9 14062 "Deaths"
"1344" 2 6 2 1 12 33923 "Deaths"
"1345" 1 1 3 1 10 499701 "Deaths"
"1346" 2 1 3 1 13 486473 "Deaths"
"1347" 1 2 3 1 12 116704 "Deaths"
"1348" 2 2 3 1 10 120989 "Deaths"
"1349" 1 3 3 1 24 101600 "Deaths"
"1350" 2 3 3 1 16 108472 "Deaths"
"1351" 1 4 3 1 18 93849 "Deaths"
"1352" 2 4 3 1 11 104618 "Deaths"
"1353" 1 5 3 1 14 43529 "Deaths"
"1354" 2 5 3 1 17 65339 "Deaths"
"1355" 1 6 3 1 10 15240 "Deaths"
"1356" 2 6 3 1 9 36931 "Deaths"
"1357" 1 1 4 1 17 482127 "Deaths"
"1358" 2 1 4 1 15 469706 "Deaths"
"1359" 1 2 4 1 15 118424 "Deaths"
"1360" 2 2 4 1 14 122952 "Deaths"
"1361" 1 3 4 1 13 98670 "Deaths"
"1362" 2 3 4 1 17 105979 "Deaths"
"1363" 1 4 4 1 22 97555 "Deaths"
"1364" 2 4 4 1 23 108715 "Deaths"
"1365" 1 5 4 1 20 48445 "Deaths"
"1366" 2 5 4 1 22 70516 "Deaths"
"1367" 1 6 4 1 11 16418 "Deaths"
"1368" 2 6 4 1 12 39939 "Deaths"
"1369" 1 1 5 1 14 462801 "Deaths"
"1370" 2 1 5 1 11 449618 "Deaths"
"1371" 1 2 5 1 19 121136 "Deaths"
"1372" 2 2 5 1 11 126224 "Deaths"
"1373" 1 3 5 1 19 100816 "Deaths"
"1374" 2 3 5 1 15 108126 "Deaths"
"1375" 1 4 5 1 18 95041 "Deaths"
"1376" 2 4 5 1 18 107005 "Deaths"
"1377" 1 5 5 1 16 54598 "Deaths"
"1378" 2 5 5 1 29 76874 "Deaths"
"1379" 1 6 5 1 9 17745 "Deaths"
"1380" 2 6 5 1 16 42653 "Deaths"
"1381" 1 1 6 1 13 442933 "Deaths"
"1382" 2 1 6 1 12 428418 "Deaths"
"1383" 1 2 6 1 11 124184 "Deaths"
"1384" 2 2 6 1 11 129926 "Deaths"
"1385" 1 3 6 1 15 104644 "Deaths"
"1386" 2 3 6 1 10 111824 "Deaths"
"1387" 1 4 6 1 24 90457 "Deaths"
"1388" 2 4 6 1 30 103359 "Deaths"
"1389" 1 5 6 1 23 61160 "Deaths"
"1390" 2 5 6 1 33 83622 "Deaths"
"1391" 1 6 6 1 14 19115 "Deaths"
"1392" 2 6 6 1 13 45273 "Deaths"
"1393" 1 1 7 1 11 425109 "Deaths"
"1394" 2 1 7 1 14 409666 "Deaths"
"1395" 1 2 7 1 12 127520 "Deaths"
"1396" 2 2 7 1 12 133635 "Deaths"
"1397" 1 3 7 1 23 107951 "Deaths"
"1398" 2 3 7 1 14 115144 "Deaths"
"1399" 1 4 7 1 24 86760 "Deaths"
"1400" 2 4 7 1 20 100299 "Deaths"
"1401" 1 5 7 1 24 66767 "Deaths"
"1402" 2 5 7 1 23 89593 "Deaths"
"1403" 1 6 7 1 11 20977 "Deaths"
"1404" 2 6 7 1 17 48572 "Deaths"
"1405" 1 1 8 1 12 413579 "Deaths"
"1406" 2 1 8 1 15 398258 "Deaths"
"1407" 1 2 8 1 18 131724 "Deaths"
"1408" 2 2 8 1 10 137337 "Deaths"
"1409" 1 3 8 1 21 109675 "Deaths"
"1410" 2 3 8 1 15 117342 "Deaths"
"1411" 1 4 8 1 24 85734 "Deaths"
"1412" 2 4 8 1 19 98988 "Deaths"
"1413" 1 5 8 1 37 69491 "Deaths"
"1414" 2 5 8 1 20 93222 "Deaths"
"1415" 1 6 8 1 14 24300 "Deaths"
"1416" 2 6 8 1 15 53926 "Deaths"
"1417" 1 1 9 1 17 402049 "Deaths"
"1418" 2 1 9 1 16 386850 "Deaths"
"1419" 1 2 9 1 17 135928 "Deaths"
"1420" 2 2 9 1 19 141039 "Deaths"
"1421" 1 3 9 1 16 111399 "Deaths"
"1422" 2 3 9 1 23 119540 "Deaths"
"1423" 1 4 9 1 25 84708 "Deaths"
"1424" 2 4 9 1 31 97677 "Deaths"
"1425" 1 5 9 1 26 72215 "Deaths"
"1426" 2 5 9 1 24 96851 "Deaths"
"1427" 1 6 9 1 16 27623 "Deaths"
"1428" 2 6 9 1 19 59280 "Deaths"
"1429" 1 1 10 1 13 394996 "Deaths"
"1430" 2 1 10 1 9 379424 "Deaths"
"1431" 1 2 10 1 14 137230 "Deaths"
"1432" 2 2 10 1 16 141607 "Deaths"
"1433" 1 3 10 1 23 113865 "Deaths"
"1434" 2 3 10 1 17 122602 "Deaths"
"1435" 1 4 10 1 31 86971 "Deaths"
"1436" 2 4 10 1 26 100078 "Deaths"
"1437" 1 5 10 1 31 71251 "Deaths"
"1438" 2 5 10 1 31 95874 "Deaths"
"1439" 1 6 10 1 22 30945 "Deaths"
"1440" 2 6 10 1 23 64290 "Deaths"
"1441" 1 1 1 2 9 62637 "Deaths"
"1442" 2 1 1 2 11 59668 "Deaths"
"1443" 1 2 1 2 9 13605 "Deaths"
"1444" 2 2 1 2 7 12777 "Deaths"
"1445" 1 3 1 2 10 12739 "Deaths"
"1446" 2 3 1 2 10 12065 "Deaths"
"1447" 1 4 1 2 12 10907 "Deaths"
"1448" 2 4 1 2 12 11866 "Deaths"
"1449" 1 5 1 2 12 5989 "Deaths"
"1450" 2 5 1 2 11 8229 "Deaths"
"1451" 1 6 1 2 8 1998 "Deaths"
"1452" 2 6 1 2 7 4370 "Deaths"
"1453" 1 1 2 2 8 61578 "Deaths"
"1454" 2 1 2 2 10 58882 "Deaths"
"1455" 1 2 2 2 9 14274 "Deaths"
"1456" 2 2 2 2 11 13431 "Deaths"
"1457" 1 3 2 2 13 12252 "Deaths"
"1458" 2 3 2 2 9 11767 "Deaths"
"1459" 1 4 2 2 10 11523 "Deaths"
"1460" 2 4 2 2 8 12245 "Deaths"
"1461" 1 5 2 2 6 6321 "Deaths"
"1462" 2 5 2 2 6 8601 "Deaths"
"1463" 1 6 2 2 7 2163 "Deaths"
"1464" 2 6 2 2 8 4760 "Deaths"
"1465" 1 1 3 2 7 60622 "Deaths"
"1466" 2 1 3 2 7 58352 "Deaths"
"1467" 1 2 3 2 13 14981 "Deaths"
"1468" 2 2 3 2 12 13996 "Deaths"
"1469" 1 3 3 2 12 12192 "Deaths"
"1470" 2 3 3 2 7 11678 "Deaths"
"1471" 1 4 3 2 9 11938 "Deaths"
"1472" 2 4 3 2 7 12389 "Deaths"
"1473" 1 5 3 2 11 6755 "Deaths"
"1474" 2 5 3 2 16 9181 "Deaths"
"1475" 1 6 3 2 12 2360 "Deaths"
"1476" 2 6 3 2 9 5128 "Deaths"
"1477" 1 1 4 2 13 59666 "Deaths"
"1478" 2 1 4 2 10 57822 "Deaths"
"1479" 1 2 4 2 12 15688 "Deaths"
"1480" 2 2 4 2 9 14561 "Deaths"
"1481" 1 3 4 2 9 12132 "Deaths"
"1482" 2 3 4 2 9 11589 "Deaths"
"1483" 1 4 4 2 13 12353 "Deaths"
"1484" 2 4 4 2 6 12533 "Deaths"
"1485" 1 5 4 2 15 7189 "Deaths"
"1486" 2 5 4 2 13 9761 "Deaths"
"1487" 1 6 4 2 9 2557 "Deaths"
"1488" 2 6 4 2 10 5496 "Deaths"
"1489" 1 1 5 2 13 58833 "Deaths"
"1490" 2 1 5 2 12 57043 "Deaths"
"1491" 1 2 5 2 7 16698 "Deaths"
"1492" 2 2 5 2 11 15488 "Deaths"
"1493" 1 3 5 2 10 12929 "Deaths"
"1494" 2 3 5 2 13 12285 "Deaths"
"1495" 1 4 5 2 11 12159 "Deaths"
"1496" 2 4 5 2 14 12290 "Deaths"
"1497" 1 5 5 2 11 7789 "Deaths"
"1498" 2 5 5 2 12 10254 "Deaths"
"1499" 1 6 5 2 10 2796 "Deaths"
"1500" 2 6 5 2 12 5941 "Deaths"
"1501" 1 1 6 2 8 58083 "Deaths"
"1502" 2 1 6 2 9 56193 "Deaths"
"1503" 1 2 6 2 9 17798 "Deaths"
"1504" 2 2 6 2 9 16526 "Deaths"
"1505" 1 3 6 2 7 14025 "Deaths"
"1506" 2 3 6 2 6 13233 "Deaths"
"1507" 1 4 6 2 14 11751 "Deaths"
"1508" 2 4 6 2 8 11914 "Deaths"
"1509" 1 5 6 2 13 8439 "Deaths"
"1510" 2 5 6 2 10 10732 "Deaths"
"1511" 1 6 6 2 8 3044 "Deaths"
"1512" 2 6 6 2 10 6389 "Deaths"
"1513" 1 1 7 2 8 57532 "Deaths"
"1514" 2 1 7 2 9 55522 "Deaths"
"1515" 1 2 7 2 10 18828 "Deaths"
"1516" 2 2 7 2 8 17580 "Deaths"
"1517" 1 3 7 2 11 15016 "Deaths"
"1518" 2 3 7 2 8 14119 "Deaths"
"1519" 1 4 7 2 10 11456 "Deaths"
"1520" 2 4 7 2 9 11639 "Deaths"
"1521" 1 5 7 2 9 9049 "Deaths"
"1522" 2 5 7 2 11 11143 "Deaths"
"1523" 1 6 7 2 8 3329 "Deaths"
"1524" 2 6 7 2 10 6894 "Deaths"
"1525" 1 1 8 2 11 57712 "Deaths"
"1526" 2 1 8 2 7 55438 "Deaths"
"1527" 1 2 8 2 11 19607 "Deaths"
"1528" 2 2 8 2 13 18666 "Deaths"
"1529" 1 3 8 2 10 15736 "Deaths"
"1530" 2 3 8 2 10 14802 "Deaths"
"1531" 1 4 8 2 10 11476 "Deaths"
"1532" 2 4 8 2 9 11646 "Deaths"
"1533" 1 5 8 2 13 9511 "Deaths"
"1534" 2 5 8 2 6 11386 "Deaths"
"1535" 1 6 8 2 11 3687 "Deaths"
"1536" 2 6 8 2 9 7494 "Deaths"
"1537" 1 1 9 2 6 57892 "Deaths"
"1538" 2 1 9 2 7 55354 "Deaths"
"1539" 1 2 9 2 11 20386 "Deaths"
"1540" 2 2 9 2 10 19752 "Deaths"
"1541" 1 3 9 2 12 16456 "Deaths"
"1542" 2 3 9 2 12 15485 "Deaths"
"1543" 1 4 9 2 13 11496 "Deaths"
"1544" 2 4 9 2 14 11653 "Deaths"
"1545" 1 5 9 2 15 9973 "Deaths"
"1546" 2 5 9 2 12 11629 "Deaths"
"1547" 1 6 9 2 10 4045 "Deaths"
"1548" 2 6 9 2 9 8094 "Deaths"
"1549" 1 1 10 2 9 58053 "Deaths"
"1550" 2 1 10 2 8 55396 "Deaths"
"1551" 1 2 10 2 7 20798 "Deaths"
"1552" 2 2 10 2 8 20177 "Deaths"
"1553" 1 3 10 2 10 17160 "Deaths"
"1554" 2 3 10 2 11 16130 "Deaths"
"1555" 1 4 10 2 14 12029 "Deaths"
"1556" 2 4 10 2 14 12253 "Deaths"
"1557" 1 5 10 2 14 9795 "Deaths"
"1558" 2 5 10 2 8 11450 "Deaths"
"1559" 1 6 10 2 8 4420 "Deaths"
"1560" 2 6 10 2 16 8582 "Deaths"
"1561" 1 1 1 3 10 82810 "Deaths"
"1562" 2 1 1 3 8 78847 "Deaths"
"1563" 1 2 1 3 8 18148 "Deaths"
"1564" 2 2 1 3 7 16758 "Deaths"
"1565" 1 3 1 3 14 16795 "Deaths"
"1566" 2 3 1 3 11 15682 "Deaths"
"1567" 1 4 1 3 10 12802 "Deaths"
"1568" 2 4 1 3 9 13320 "Deaths"
"1569" 1 5 1 3 9 6210 "Deaths"
"1570" 2 5 1 3 6 8645 "Deaths"
"1571" 1 6 1 3 7 2158 "Deaths"
"1572" 2 6 1 3 13 4536 "Deaths"
"1573" 1 1 2 3 12 80155 "Deaths"
"1574" 2 1 2 3 8 76574 "Deaths"
"1575" 1 2 2 3 8 18724 "Deaths"
"1576" 2 2 2 3 7 17298 "Deaths"
"1577" 1 3 2 3 10 16312 "Deaths"
"1578" 2 3 2 3 10 15357 "Deaths"
"1579" 1 4 2 3 10 13659 "Deaths"
"1580" 2 4 2 3 9 14010 "Deaths"
"1581" 1 5 2 3 10 6575 "Deaths"
"1582" 2 5 2 3 11 9017 "Deaths"
"1583" 1 6 2 3 11 2375 "Deaths"
"1584" 2 6 2 3 7 5010 "Deaths"
"1585" 1 1 3 3 13 78092 "Deaths"
"1586" 2 1 3 3 14 74678 "Deaths"
"1587" 1 2 3 3 11 19126 "Deaths"
"1588" 2 2 3 3 13 17797 "Deaths"
"1589" 1 3 3 3 12 16091 "Deaths"
"1590" 2 3 3 3 7 15209 "Deaths"
"1591" 1 4 3 3 12 14300 "Deaths"
"1592" 2 4 3 3 7 14489 "Deaths"
"1593" 1 5 3 3 13 7288 "Deaths"
"1594" 2 5 3 3 10 9729 "Deaths"
"1595" 1 6 3 3 9 2542 "Deaths"
"1596" 2 6 3 3 7 5424 "Deaths"
"1597" 1 1 4 3 10 76029 "Deaths"
"1598" 2 1 4 3 13 72782 "Deaths"
"1599" 1 2 4 3 7 19528 "Deaths"
"1600" 2 2 4 3 11 18296 "Deaths"
"1601" 1 3 4 3 11 15870 "Deaths"
"1602" 2 3 4 3 8 15061 "Deaths"
"1603" 1 4 4 3 15 14941 "Deaths"
"1604" 2 4 4 3 9 14968 "Deaths"
"1605" 1 5 4 3 13 8001 "Deaths"
"1606" 2 5 4 3 7 10441 "Deaths"
"1607" 1 6 4 3 9 2709 "Deaths"
"1608" 2 6 4 3 10 5838 "Deaths"
"1609" 1 1 5 3 7 73919 "Deaths"
"1610" 2 1 5 3 6 70651 "Deaths"
"1611" 1 2 5 3 7 20081 "Deaths"
"1612" 2 2 5 3 11 19026 "Deaths"
"1613" 1 3 5 3 11 16427 "Deaths"
"1614" 2 3 5 3 11 15557 "Deaths"
"1615" 1 4 5 3 11 14795 "Deaths"
"1616" 2 4 5 3 10 14790 "Deaths"
"1617" 1 5 5 3 8 8784 "Deaths"
"1618" 2 5 5 3 11 11229 "Deaths"
"1619" 1 6 5 3 7 2976 "Deaths"
"1620" 2 6 5 3 7 6288 "Deaths"
"1621" 1 1 6 3 8 71771 "Deaths"
"1622" 2 1 6 3 10 68467 "Deaths"
"1623" 1 2 6 3 9 20691 "Deaths"
"1624" 2 2 6 3 10 19852 "Deaths"
"1625" 1 3 6 3 11 17239 "Deaths"
"1626" 2 3 6 3 9 16285 "Deaths"
"1627" 1 4 6 3 11 14381 "Deaths"
"1628" 2 4 6 3 11 14390 "Deaths"
"1629" 1 5 6 3 10 9570 "Deaths"
"1630" 2 5 6 3 10 12047 "Deaths"
"1631" 1 6 6 3 9 3276 "Deaths"
"1632" 2 6 6 3 12 6760 "Deaths"
"1633" 1 1 7 3 10 70099 "Deaths"
"1634" 2 1 7 3 9 66717 "Deaths"
"1635" 1 2 7 3 8 21403 "Deaths"
"1636" 2 2 7 3 11 20718 "Deaths"
"1637" 1 3 7 3 11 17994 "Deaths"
"1638" 2 3 7 3 14 16972 "Deaths"
"1639" 1 4 7 3 12 14058 "Deaths"
"1640" 2 4 7 3 11 14106 "Deaths"
"1641" 1 5 7 3 9 10312 "Deaths"
"1642" 2 5 7 3 10 12764 "Deaths"
"1643" 1 6 7 3 11 3616 "Deaths"
"1644" 2 6 7 3 8 7292 "Deaths"
"1645" 1 1 8 3 10 69802 "Deaths"
"1646" 2 1 8 3 7 66353 "Deaths"
"1647" 1 2 8 3 12 22419 "Deaths"
"1648" 2 2 8 3 8 21777 "Deaths"
"1649" 1 3 8 3 10 18541 "Deaths"
"1650" 2 3 8 3 7 17561 "Deaths"
"1651" 1 4 8 3 10 13982 "Deaths"
"1652" 2 4 8 3 10 14143 "Deaths"
"1653" 1 5 8 3 11 10850 "Deaths"
"1654" 2 5 8 3 9 13187 "Deaths"
"1655" 1 6 8 3 6 4071 "Deaths"
"1656" 2 6 8 3 9 8007 "Deaths"
"1657" 1 1 9 3 12 69505 "Deaths"
"1658" 2 1 9 3 10 65989 "Deaths"
"1659" 1 2 9 3 8 23435 "Deaths"
"1660" 2 2 9 3 6 22836 "Deaths"
"1661" 1 3 9 3 7 19088 "Deaths"
"1662" 2 3 9 3 8 18150 "Deaths"
"1663" 1 4 9 3 15 13906 "Deaths"
"1664" 2 4 9 3 15 14180 "Deaths"
"1665" 1 5 9 3 10 11388 "Deaths"
"1666" 2 5 9 3 9 13610 "Deaths"
"1667" 1 6 9 3 11 4526 "Deaths"
"1668" 2 6 9 3 12 8722 "Deaths"
"1669" 1 1 10 3 10 69368 "Deaths"
"1670" 2 1 10 3 8 65838 "Deaths"
"1671" 1 2 10 3 10 24031 "Deaths"
"1672" 2 2 10 3 10 23309 "Deaths"
"1673" 1 3 10 3 9 19635 "Deaths"
"1674" 2 3 10 3 9 18897 "Deaths"
"1675" 1 4 10 3 10 14497 "Deaths"
"1676" 2 4 10 3 11 14728 "Deaths"
"1677" 1 5 10 3 11 11324 "Deaths"
"1678" 2 5 10 3 12 13498 "Deaths"
"1679" 1 6 10 3 13 4955 "Deaths"
"1680" 2 6 10 3 12 9359 "Deaths"
"1681" 1 1 1 4 12 112658 "Deaths"
"1682" 2 1 1 4 9 105807 "Deaths"
"1683" 1 2 1 4 8 25340 "Deaths"
"1684" 2 2 1 4 8 23173 "Deaths"
"1685" 1 3 1 4 11 22502 "Deaths"
"1686" 2 3 1 4 10 21756 "Deaths"
"1687" 1 4 1 4 7 17819 "Deaths"
"1688" 2 4 1 4 15 18880 "Deaths"
"1689" 1 5 1 4 8 8607 "Deaths"
"1690" 2 5 1 4 13 12526 "Deaths"
"1691" 1 6 1 4 8 3029 "Deaths"
"1692" 2 6 1 4 9 6201 "Deaths"
"1693" 1 1 2 4 12 108908 "Deaths"
"1694" 2 1 2 4 7 102483 "Deaths"
"1695" 1 2 2 4 10 26401 "Deaths"
"1696" 2 2 2 4 7 24066 "Deaths"
"1697" 1 3 2 4 9 21810 "Deaths"
"1698" 2 3 2 4 10 21002 "Deaths"
"1699" 1 4 2 4 11 18881 "Deaths"
"1700" 2 4 2 4 7 19828 "Deaths"
"1701" 1 5 2 4 12 9072 "Deaths"
"1702" 2 5 2 4 11 12972 "Deaths"
"1703" 1 6 2 4 10 3376 "Deaths"
"1704" 2 6 2 4 13 6897 "Deaths"
"1705" 1 1 3 4 12 105203 "Deaths"
