"sex" "age" "period" "region" "cases" "pop" "outcome"
"3941" 1 9 10 11 NA 27513 "Incidence"
"3942" 2 9 10 11 NA 27144 "Incidence"
"3943" 1 10 10 11 NA 23374 "Incidence"
"3944" 2 10 10 11 NA 23700 "Incidence"
"3945" 1 11 10 11 NA 19833 "Incidence"
"3946" 2 11 10 11 NA 21483 "Incidence"
"3947" 1 12 10 11 NA 18471 "Incidence"
"3948" 2 12 10 11 NA 19995 "Incidence"
"3949" 1 13 10 11 NA 16337 "Incidence"
"3950" 2 13 10 11 NA 18068 "Incidence"
"3951" 1 14 10 11 NA 11600 "Incidence"
"3952" 2 14 10 11 NA 13048 "Incidence"
"3953" 1 15 10 11 NA 11099 "Incidence"
"3954" 2 15 10 11 NA 13501 "Incidence"
"3955" 1 16 10 11 NA 8461 "Incidence"
"3956" 2 16 10 11 NA 11920 "Incidence"
"3957" 1 17 10 11 NA 5460 "Incidence"
"3958" 2 17 10 11 NA 9480 "Incidence"
"3959" 1 18 10 11 NA 3695 "Incidence"
"3960" 2 18 10 11 NA 9680 "Incidence"
"3961" 1 1 1 1 2 40572 "Deaths"
"3962" 2 1 1 1 2 38183 "Deaths"
"3963" 1 2 1 1 2 55198 "Deaths"
"3964" 2 2 1 1 2 52418 "Deaths"
"3965" 1 3 1 1 2 72971 "Deaths"
"3966" 2 3 1 1 2 69130 "Deaths"
"3967" 1 4 1 1 2 79461 "Deaths"
"3968" 2 4 1 1 3 75876 "Deaths"
"3969" 1 5 1 1 2 79058 "Deaths"
"3970" 2 5 1 1 2 76463 "Deaths"
"3971" 1 6 1 1 3 76314 "Deaths"
"3972" 2 6 1 1 2 75298 "Deaths"
"3973" 1 7 1 1 3 69025 "Deaths"
"3974" 2 7 1 1 3 70277 "Deaths"
"3975" 1 8 1 1 2 62246 "Deaths"
"3976" 2 8 1 1 3 63204 "Deaths"
"3977" 1 9 1 1 2 59227 "Deaths"
"3978" 2 9 1 1 3 60654 "Deaths"
"3979" 1 10 1 1 3 53076 "Deaths"
"3980" 2 10 1 1 6 55745 "Deaths"
"3981" 1 11 1 1 4 51909 "Deaths"
"3982" 2 11 1 1 3 54951 "Deaths"
"3983" 1 12 1 1 5 57414 "Deaths"
"3984" 2 12 1 1 8 59266 "Deaths"
"3985" 1 13 1 1 2 49221 "Deaths"
"3986" 2 13 1 1 7 52499 "Deaths"
"3987" 1 14 1 1 7 34340 "Deaths"
"3988" 2 14 1 1 10 41926 "Deaths"
"3989" 1 15 1 1 9 21537 "Deaths"
"3990" 2 15 1 1 4 31650 "Deaths"
"3991" 1 16 1 1 5 14680 "Deaths"
"3992" 2 16 1 1 6 25936 "Deaths"
"3993" 1 17 1 1 3 8395 "Deaths"
"3994" 2 17 1 1 5 18048 "Deaths"
"3995" 1 18 1 1 2 4653 "Deaths"
"3996" 2 18 1 1 5 13011 "Deaths"
"3997" 1 1 2 1 2 36418 "Deaths"
"3998" 2 1 2 1 2 34136 "Deaths"
"3999" 1 2 2 1 2 47285 "Deaths"
"4000" 2 2 2 1 2 44916 "Deaths"
"4001" 1 3 2 1 3 67406 "Deaths"
"4002" 2 3 2 1 3 63802 "Deaths"
"4003" 1 4 2 1 2 77991 "Deaths"
"4004" 2 4 2 1 2 74329 "Deaths"
"4005" 1 5 2 1 2 77733 "Deaths"
"4006" 2 5 2 1 2 74836 "Deaths"
"4007" 1 6 2 1 2 76652 "Deaths"
"4008" 2 6 2 1 2 74943 "Deaths"
"4009" 1 7 2 1 4 71225 "Deaths"
"4010" 2 7 2 1 2 72371 "Deaths"
"4011" 1 8 2 1 3 62565 "Deaths"
"4012" 2 8 2 1 2 63907 "Deaths"
"4013" 1 9 2 1 5 60219 "Deaths"
"4014" 2 9 2 1 4 61677 "Deaths"
"4015" 1 10 2 1 5 54765 "Deaths"
"4016" 2 10 2 1 2 57349 "Deaths"
"4017" 1 11 2 1 2 48180 "Deaths"
"4018" 2 11 2 1 6 52048 "Deaths"
"4019" 1 12 2 1 10 56350 "Deaths"
"4020" 2 12 2 1 3 58917 "Deaths"
"4021" 1 13 2 1 4 51809 "Deaths"
"4022" 2 13 2 1 7 54907 "Deaths"
"4023" 1 14 2 1 7 38334 "Deaths"
"4024" 2 14 2 1 6 45614 "Deaths"
"4025" 1 15 2 1 9 23169 "Deaths"
"4026" 2 15 2 1 5 33288 "Deaths"
"4027" 1 16 2 1 5 15444 "Deaths"
"4028" 2 16 2 1 4 26874 "Deaths"
"4029" 1 17 2 1 2 8863 "Deaths"
"4030" 2 17 2 1 2 19286 "Deaths"
"4031" 1 18 2 1 3 5199 "Deaths"
"4032" 2 18 2 1 3 14637 "Deaths"
"4033" 1 1 3 1 2 34372 "Deaths"
"4034" 2 1 3 1 2 32427 "Deaths"
"4035" 1 2 3 1 2 42366 "Deaths"
"4036" 2 2 3 1 2 40170 "Deaths"
"4037" 1 3 3 1 3 58648 "Deaths"
"4038" 2 3 3 1 2 55722 "Deaths"
"4039" 1 4 3 1 2 73722 "Deaths"
"4040" 2 4 3 1 2 70308 "Deaths"
"4041" 1 5 3 1 2 77518 "Deaths"
"4042" 2 5 3 1 2 74785 "Deaths"
"4043" 1 6 3 1 2 75735 "Deaths"
"4044" 2 6 3 1 2 73385 "Deaths"
"4045" 1 7 3 1 3 72014 "Deaths"
"4046" 2 7 3 1 4 72457 "Deaths"
"4047" 1 8 3 1 3 65326 "Deaths"
"4048" 2 8 3 1 3 67219 "Deaths"
"4049" 1 9 3 1 3 60220 "Deaths"
"4050" 2 9 3 1 2 62133 "Deaths"
"4051" 1 10 3 1 4 56484 "Deaths"
"4052" 2 10 3 1 3 58856 "Deaths"
"4053" 1 11 3 1 7 50141 "Deaths"
"4054" 2 11 3 1 3 53811 "Deaths"
"4055" 1 12 3 1 10 51459 "Deaths"
"4056" 2 12 3 1 5 54661 "Deaths"
"4057" 1 13 3 1 6 52184 "Deaths"
"4058" 2 13 3 1 3 56055 "Deaths"
"4059" 1 14 3 1 7 41665 "Deaths"
"4060" 2 14 3 1 6 48563 "Deaths"
"4061" 1 15 3 1 6 27149 "Deaths"
"4062" 2 15 3 1 7 37375 "Deaths"
"4063" 1 16 3 1 4 16380 "Deaths"
"4064" 2 16 3 1 6 27964 "Deaths"
"4065" 1 17 3 1 3 9509 "Deaths"
"4066" 2 17 3 1 3 20376 "Deaths"
"4067" 1 18 3 1 3 5731 "Deaths"
"4068" 2 18 3 1 3 16555 "Deaths"
"4069" 1 1 4 1 3 32326 "Deaths"
"4070" 2 1 4 1 2 30718 "Deaths"
"4071" 1 2 4 1 2 37447 "Deaths"
"4072" 2 2 4 1 2 35424 "Deaths"
"4073" 1 3 4 1 2 49890 "Deaths"
"4074" 2 3 4 1 2 47642 "Deaths"
"4075" 1 4 4 1 4 69453 "Deaths"
"4076" 2 4 4 1 2 66287 "Deaths"
"4077" 1 5 4 1 3 77303 "Deaths"
"4078" 2 5 4 1 2 74734 "Deaths"
"4079" 1 6 4 1 2 74818 "Deaths"
"4080" 2 6 4 1 2 71827 "Deaths"
"4081" 1 7 4 1 6 72803 "Deaths"
"4082" 2 7 4 1 3 72543 "Deaths"
"4083" 1 8 4 1 3 68087 "Deaths"
"4084" 2 8 4 1 4 70531 "Deaths"
"4085" 1 9 4 1 4 60221 "Deaths"
"4086" 2 9 4 1 2 62589 "Deaths"
"4087" 1 10 4 1 4 58203 "Deaths"
"4088" 2 10 4 1 6 60363 "Deaths"
"4089" 1 11 4 1 5 52102 "Deaths"
"4090" 2 11 4 1 6 55574 "Deaths"
"4091" 1 12 4 1 3 46568 "Deaths"
"4092" 2 12 4 1 6 50405 "Deaths"
"4093" 1 13 4 1 6 52559 "Deaths"
"4094" 2 13 4 1 7 57203 "Deaths"
"4095" 1 14 4 1 9 44996 "Deaths"
"4096" 2 14 4 1 10 51512 "Deaths"
"4097" 1 15 4 1 10 31129 "Deaths"
"4098" 2 15 4 1 7 41462 "Deaths"
"4099" 1 16 4 1 7 17316 "Deaths"
"4100" 2 16 4 1 12 29054 "Deaths"
"4101" 1 17 4 1 5 10155 "Deaths"
"4102" 2 17 4 1 5 21466 "Deaths"
"4103" 1 18 4 1 2 6263 "Deaths"
"4104" 2 18 4 1 3 18473 "Deaths"
"4105" 1 1 5 1 3 32420 "Deaths"
"4106" 2 1 5 1 2 30556 "Deaths"
"4107" 1 2 5 1 2 34775 "Deaths"
"4108" 2 2 5 1 2 32844 "Deaths"
"4109" 1 3 5 1 2 43893 "Deaths"
"4110" 2 3 5 1 2 41965 "Deaths"
"4111" 1 4 5 1 2 61605 "Deaths"
"4112" 2 4 5 1 2 58774 "Deaths"
"4113" 1 5 5 1 2 73663 "Deaths"
"4114" 2 5 5 1 3 71046 "Deaths"
"4115" 1 6 5 1 4 74591 "Deaths"
"4116" 2 6 5 1 2 71541 "Deaths"
"4117" 1 7 5 1 6 72451 "Deaths"
"4118" 2 7 5 1 2 71478 "Deaths"
"4119" 1 8 5 1 3 69403 "Deaths"
"4120" 2 8 5 1 3 71414 "Deaths"
"4121" 1 9 5 1 7 62392 "Deaths"
"4122" 2 9 5 1 2 64990 "Deaths"
"4123" 1 10 5 1 4 58744 "Deaths"
"4124" 2 10 5 1 3 61234 "Deaths"
"4125" 1 11 5 1 9 53758 "Deaths"
"4126" 2 11 5 1 6 57008 "Deaths"
"4127" 1 12 5 1 5 47058 "Deaths"
"4128" 2 12 5 1 3 51118 "Deaths"
"4129" 1 13 5 1 7 49104 "Deaths"
"4130" 2 13 5 1 5 53948 "Deaths"
"4131" 1 14 5 1 9 45937 "Deaths"
"4132" 2 14 5 1 8 53057 "Deaths"
"4133" 1 15 5 1 5 34452 "Deaths"
"4134" 2 15 5 1 11 44603 "Deaths"
"4135" 1 16 5 1 4 20146 "Deaths"
"4136" 2 16 5 1 10 32271 "Deaths"
"4137" 1 17 5 1 5 10949 "Deaths"
"4138" 2 17 5 1 4 22541 "Deaths"
"4139" 1 18 5 1 2 6796 "Deaths"
"4140" 2 18 5 1 5 20112 "Deaths"
"4141" 1 1 6 1 3 33236 "Deaths"
"4142" 2 1 6 1 3 30928 "Deaths"
"4143" 1 2 6 1 3 32853 "Deaths"
"4144" 2 2 6 1 2 30990 "Deaths"
"4145" 1 3 6 1 3 38815 "Deaths"
"4146" 2 3 6 1 4 37091 "Deaths"
"4147" 1 4 6 1 2 52565 "Deaths"
"4148" 2 4 6 1 2 50100 "Deaths"
"4149" 1 5 6 1 2 68893 "Deaths"
"4150" 2 5 6 1 2 66132 "Deaths"
"4151" 1 6 6 1 3 74603 "Deaths"
"4152" 2 6 6 1 2 71679 "Deaths"
"4153" 1 7 6 1 3 71729 "Deaths"
"4154" 2 7 6 1 2 70016 "Deaths"
"4155" 1 8 6 1 4 70239 "Deaths"
"4156" 2 8 6 1 2 71482 "Deaths"
"4157" 1 9 6 1 5 65288 "Deaths"
"4158" 2 9 6 1 3 68030 "Deaths"
"4159" 1 10 6 1 4 58896 "Deaths"
"4160" 2 10 6 1 4 61896 "Deaths"
"4161" 1 11 6 1 6 55312 "Deaths"
"4162" 2 11 6 1 3 58334 "Deaths"
"4163" 1 12 6 1 7 49332 "Deaths"
"4164" 2 12 6 1 3 53490 "Deaths"
"4165" 1 13 6 1 7 44374 "Deaths"
"4166" 2 13 6 1 10 49222 "Deaths"
"4167" 1 14 6 1 13 46083 "Deaths"
"4168" 2 14 6 1 12 54137 "Deaths"
"4169" 1 15 6 1 11 37556 "Deaths"
"4170" 2 15 6 1 14 47435 "Deaths"
"4171" 1 16 6 1 6 23604 "Deaths"
"4172" 2 16 6 1 13 36187 "Deaths"
"4173" 1 17 6 1 5 11791 "Deaths"
"4174" 2 17 6 1 4 23613 "Deaths"
"4175" 1 18 6 1 3 7324 "Deaths"
"4176" 2 18 6 1 6 21660 "Deaths"
"4177" 1 1 7 1 2 34225 "Deaths"
"4178" 2 1 7 1 2 31630 "Deaths"
"4179" 1 2 7 1 2 31626 "Deaths"
"4180" 2 2 7 1 2 29761 "Deaths"
"4181" 1 3 7 1 2 34709 "Deaths"
"4182" 2 3 7 1 2 33126 "Deaths"
"4183" 1 4 7 1 3 44861 "Deaths"
"4184" 2 4 7 1 3 42711 "Deaths"
"4185" 1 5 7 1 2 63571 "Deaths"
"4186" 2 5 7 1 3 60924 "Deaths"
"4187" 1 6 7 1 3 73879 "Deaths"
"4188" 2 6 7 1 2 71044 "Deaths"
"4189" 1 7 7 1 4 71437 "Deaths"
"4190" 2 7 7 1 3 69177 "Deaths"
"4191" 1 8 7 1 2 70801 "Deaths"
"4192" 2 8 7 1 4 71293 "Deaths"
"4193" 1 9 7 1 6 67748 "Deaths"
"4194" 2 9 7 1 4 70449 "Deaths"
"4195" 1 10 7 1 3 59772 "Deaths"
"4196" 2 10 7 1 3 63186 "Deaths"
"4197" 1 11 7 1 9 56606 "Deaths"
"4198" 2 11 7 1 7 59580 "Deaths"
"4199" 1 12 7 1 6 51345 "Deaths"
"4200" 2 12 7 1 4 55564 "Deaths"
"4201" 1 13 7 1 11 41508 "Deaths"
"4202" 2 13 7 1 8 46449 "Deaths"
"4203" 1 14 7 1 10 45252 "Deaths"
"4204" 2 14 7 1 8 53850 "Deaths"
"4205" 1 15 7 1 10 39923 "Deaths"
"4206" 2 15 7 1 9 49823 "Deaths"
"4207" 1 16 7 1 10 26844 "Deaths"
"4208" 2 16 7 1 8 39770 "Deaths"
"4209" 1 17 7 1 4 13051 "Deaths"
"4210" 2 17 7 1 5 25300 "Deaths"
"4211" 1 18 7 1 2 7926 "Deaths"
"4212" 2 18 7 1 5 23272 "Deaths"
"4213" 1 1 8 1 3 35771 "Deaths"
"4214" 2 1 8 1 2 33390 "Deaths"
"4215" 1 2 8 1 3 32489 "Deaths"
"4216" 2 2 8 1 2 30427 "Deaths"
"4217" 1 3 8 1 2 33510 "Deaths"
"4218" 2 3 8 1 2 31894 "Deaths"
"4219" 1 4 8 1 2 41171 "Deaths"
"4220" 2 4 8 1 2 39180 "Deaths"
"4221" 1 5 8 1 2 56630 "Deaths"
"4222" 2 5 8 1 3 54789 "Deaths"
"4223" 1 6 8 1 4 70972 "Deaths"
"4224" 2 6 8 1 2 68085 "Deaths"
"4225" 1 7 8 1 2 72472 "Deaths"
"4226" 2 7 8 1 4 70171 "Deaths"
"4227" 1 8 8 1 3 70564 "Deaths"
"4228" 2 8 8 1 3 70322 "Deaths"
"4229" 1 9 8 1 5 68896 "Deaths"
"4230" 2 9 8 1 3 70979 "Deaths"
"4231" 1 10 8 1 8 62828 "Deaths"
"4232" 2 10 8 1 4 66358 "Deaths"
"4233" 1 11 8 1 7 57109 "Deaths"
"4234" 2 11 8 1 7 60597 "Deaths"
"4235" 1 12 8 1 11 52566 "Deaths"
"4236" 2 12 8 1 4 56745 "Deaths"
"4237" 1 13 8 1 7 44241 "Deaths"
"4238" 2 13 8 1 10 49517 "Deaths"
"4239" 1 14 8 1 12 41493 "Deaths"
"4240" 2 14 8 1 5 49471 "Deaths"
"4241" 1 15 8 1 19 40076 "Deaths"
"4242" 2 15 8 1 7 50888 "Deaths"
"4243" 1 16 8 1 14 29415 "Deaths"
"4244" 2 16 8 1 9 42334 "Deaths"
"4245" 1 17 8 1 7 15564 "Deaths"
"4246" 2 17 8 1 4 28850 "Deaths"
"4247" 1 18 8 1 4 8736 "Deaths"
"4248" 2 18 8 1 4 25076 "Deaths"
"4249" 1 1 9 1 2 37317 "Deaths"
"4250" 2 1 9 1 2 35150 "Deaths"
"4251" 1 2 9 1 2 33352 "Deaths"
"4252" 2 2 9 1 2 31093 "Deaths"
"4253" 1 3 9 1 2 32311 "Deaths"
"4254" 2 3 9 1 2 30662 "Deaths"
"4255" 1 4 9 1 2 37481 "Deaths"
"4256" 2 4 9 1 3 35649 "Deaths"
"4257" 1 5 9 1 3 49689 "Deaths"
"4258" 2 5 9 1 2 48654 "Deaths"
"4259" 1 6 9 1 5 68065 "Deaths"
"4260" 2 6 9 1 3 65126 "Deaths"
"4261" 1 7 9 1 2 73507 "Deaths"
"4262" 2 7 9 1 4 71165 "Deaths"
"4263" 1 8 9 1 3 70327 "Deaths"
"4264" 2 8 9 1 2 69351 "Deaths"
"4265" 1 9 9 1 8 70044 "Deaths"
"4266" 2 9 9 1 5 71509 "Deaths"
"4267" 1 10 9 1 6 65884 "Deaths"
"4268" 2 10 9 1 10 69530 "Deaths"
"4269" 1 11 9 1 8 57612 "Deaths"
"4270" 2 11 9 1 8 61614 "Deaths"
"4271" 1 12 9 1 4 53787 "Deaths"
"4272" 2 12 9 1 8 57926 "Deaths"
"4273" 1 13 9 1 7 46974 "Deaths"
"4274" 2 13 9 1 8 52585 "Deaths"
"4275" 1 14 9 1 12 37734 "Deaths"
"4276" 2 14 9 1 17 45092 "Deaths"
"4277" 1 15 9 1 10 40229 "Deaths"
"4278" 2 15 9 1 11 51953 "Deaths"
"4279" 1 16 9 1 9 31986 "Deaths"
"4280" 2 16 9 1 10 44898 "Deaths"
"4281" 1 17 9 1 4 18077 "Deaths"
"4282" 2 17 9 1 6 32400 "Deaths"
"4283" 1 18 9 1 4 9546 "Deaths"
"4284" 2 18 9 1 6 26880 "Deaths"
"4285" 1 1 10 1 2 38217 "Deaths"
"4286" 2 1 10 1 2 36185 "Deaths"
"4287" 1 2 10 1 3 34911 "Deaths"
"4288" 2 2 10 1 2 32660 "Deaths"
"4289" 1 3 10 1 2 32754 "Deaths"
"4290" 2 3 10 1 2 30974 "Deaths"
"4291" 1 4 10 1 2 36012 "Deaths"
"4292" 2 4 10 1 2 34010 "Deaths"
"4293" 1 5 10 1 2 45971 "Deaths"
"4294" 2 5 10 1 2 44749 "Deaths"
"4295" 1 6 10 1 3 63294 "Deaths"
"4296" 2 6 10 1 3 60951 "Deaths"
"4297" 1 7 10 1 3 72785 "Deaths"
"4298" 2 7 10 1 2 70186 "Deaths"
"4299" 1 8 10 1 2 71052 "Deaths"
"4300" 2 8 10 1 2 69709 "Deaths"
"4301" 1 9 10 1 3 70029 "Deaths"
"4302" 2 9 10 1 5 70941 "Deaths"
"4303" 1 10 10 1 6 67201 "Deaths"
"4304" 2 10 10 1 5 70666 "Deaths"
"4305" 1 11 10 1 4 59685 "Deaths"
"4306" 2 11 10 1 6 64036 "Deaths"
"4307" 1 12 10 1 11 54180 "Deaths"
"4308" 2 12 10 1 6 58566 "Deaths"
"4309" 1 13 10 1 14 48591 "Deaths"
"4310" 2 13 10 1 8 54312 "Deaths"
"4311" 1 14 10 1 11 38380 "Deaths"
"4312" 2 14 10 1 10 45766 "Deaths"
"4313" 1 15 10 1 12 38152 "Deaths"
"4314" 2 15 10 1 15 49618 "Deaths"
"4315" 1 16 10 1 14 33099 "Deaths"
"4316" 2 16 10 1 13 46256 "Deaths"
"4317" 1 17 10 1 10 20078 "Deaths"
"4318" 2 17 10 1 12 34769 "Deaths"
"4319" 1 18 10 1 5 10867 "Deaths"
"4320" 2 18 10 1 4 29521 "Deaths"
"4321" 1 1 1 2 2 5005 "Deaths"
"4322" 2 1 1 2 3 4908 "Deaths"
"4323" 1 2 1 2 2 6577 "Deaths"
"4324" 2 2 1 2 2 6207 "Deaths"
"4325" 1 3 1 2 2 8154 "Deaths"
"4326" 2 3 1 2 2 7854 "Deaths"
"4327" 1 4 1 2 2 8643 "Deaths"
"4328" 2 4 1 2 2 8415 "Deaths"
"4329" 1 5 1 2 2 8753 "Deaths"
"4330" 2 5 1 2 2 8511 "Deaths"
"4331" 1 6 1 2 2 9026 "Deaths"
"4332" 2 6 1 2 2 8762 "Deaths"
"4333" 1 7 1 2 2 8718 "Deaths"
"4334" 2 7 1 2 2 8011 "Deaths"
"4335" 1 8 1 2 2 7761 "Deaths"
"4336" 2 8 1 2 2 7000 "Deaths"
"4337" 1 9 1 2 4 7305 "Deaths"
"4338" 2 9 1 2 2 6839 "Deaths"
"4339" 1 10 1 2 2 6300 "Deaths"
"4340" 2 10 1 2 2 5938 "Deaths"
"4341" 1 11 1 2 3 5985 "Deaths"
"4342" 2 11 1 2 2 5706 "Deaths"
"4343" 1 12 1 2 3 6754 "Deaths"
"4344" 2 12 1 2 2 6359 "Deaths"
"4345" 1 13 1 2 3 6087 "Deaths"
"4346" 2 13 1 2 2 6249 "Deaths"
"4347" 1 14 1 2 4 4820 "Deaths"
"4348" 2 14 1 2 2 5617 "Deaths"
"4349" 1 15 1 2 2 3554 "Deaths"
"4350" 2 15 1 2 2 4569 "Deaths"
"4351" 1 16 1 2 3 2435 "Deaths"
"4352" 2 16 1 2 2 3660 "Deaths"
"4353" 1 17 1 2 2 1309 "Deaths"
"4354" 2 17 1 2 2 2623 "Deaths"
"4355" 1 18 1 2 2 689 "Deaths"
"4356" 2 18 1 2 2 1747 "Deaths"
"4357" 1 1 2 2 2 4621 "Deaths"
"4358" 2 1 2 2 2 4573 "Deaths"
"4359" 1 2 2 2 2 5886 "Deaths"
"4360" 2 2 2 2 2 5533 "Deaths"
"4361" 1 3 2 2 2 7739 "Deaths"
"4362" 2 3 2 2 2 7422 "Deaths"
"4363" 1 4 2 2 3 8576 "Deaths"
"4364" 2 4 2 2 2 8342 "Deaths"
"4365" 1 5 2 2 2 8627 "Deaths"
"4366" 2 5 2 2 2 8390 "Deaths"
"4367" 1 6 2 2 2 9064 "Deaths"
"4368" 2 6 2 2 2 8911 "Deaths"
"4369" 1 7 2 2 2 9046 "Deaths"
"4370" 2 7 2 2 2 8540 "Deaths"
"4371" 1 8 2 2 2 8019 "Deaths"
"4372" 2 8 2 2 2 7171 "Deaths"
"4373" 1 9 2 2 2 7581 "Deaths"
"4374" 2 9 2 2 2 7144 "Deaths"
"4375" 1 10 2 2 2 6693 "Deaths"
"4376" 2 10 2 2 3 6287 "Deaths"
"4377" 1 11 2 2 3 5661 "Deaths"
"4378" 2 11 2 2 2 5483 "Deaths"
"4379" 1 12 2 2 5 6591 "Deaths"
"4380" 2 12 2 2 2 6284 "Deaths"
"4381" 1 13 2 2 2 6331 "Deaths"
"4382" 2 13 2 2 4 6349 "Deaths"
"4383" 1 14 2 2 3 5192 "Deaths"
"4384" 2 14 2 2 2 5896 "Deaths"
"4385" 1 15 2 2 2 3765 "Deaths"
"4386" 2 15 2 2 2 4812 "Deaths"
"4387" 1 16 2 2 2 2556 "Deaths"
"4388" 2 16 2 2 2 3789 "Deaths"
"4389" 1 17 2 2 2 1410 "Deaths"
"4390" 2 17 2 2 2 2802 "Deaths"
"4391" 1 18 2 2 2 753 "Deaths"
"4392" 2 18 2 2 2 1958 "Deaths"
"4393" 1 1 3 2 2 4549 "Deaths"
"4394" 2 1 3 2 2 4435 "Deaths"
"4395" 1 2 3 2 2 5356 "Deaths"
"4396" 2 2 3 2 2 5167 "Deaths"
"4397" 1 3 3 2 2 7028 "Deaths"
"4398" 2 3 3 2 2 6711 "Deaths"
"4399" 1 4 3 2 2 8310 "Deaths"
"4400" 2 4 3 2 2 8049 "Deaths"
"4401" 1 5 3 2 2 8644 "Deaths"
"4402" 2 5 3 2 2 8456 "Deaths"
"4403" 1 6 3 2 2 8936 "Deaths"
"4404" 2 6 3 2 2 8718 "Deaths"
"4405" 1 7 3 2 2 9191 "Deaths"
"4406" 2 7 3 2 2 8847 "Deaths"
"4407" 1 8 3 2 2 8608 "Deaths"
"4408" 2 8 3 2 2 7969 "Deaths"
"4409" 1 9 3 2 2 7851 "Deaths"
"4410" 2 9 3 2 2 7264 "Deaths"
"4411" 1 10 3 2 5 7130 "Deaths"
"4412" 2 10 3 2 3 6732 "Deaths"
"4413" 1 11 3 2 3 6142 "Deaths"
"4414" 2 11 3 2 2 5816 "Deaths"
"4415" 1 12 3 2 4 6050 "Deaths"
"4416" 2 12 3 2 3 5862 "Deaths"
"4417" 1 13 3 2 3 6407 "Deaths"
"4418" 2 13 3 2 2 6369 "Deaths"
"4419" 1 14 3 2 4 5531 "Deaths"
"4420" 2 14 3 2 2 6020 "Deaths"
"4421" 1 15 3 2 4 4086 "Deaths"
"4422" 2 15 3 2 6 5165 "Deaths"
"4423" 1 16 3 2 3 2669 "Deaths"
"4424" 2 16 3 2 3 4016 "Deaths"
"4425" 1 17 3 2 2 1532 "Deaths"
"4426" 2 17 3 2 2 2908 "Deaths"
"4427" 1 18 3 2 2 828 "Deaths"
"4428" 2 18 3 2 2 2220 "Deaths"
"4429" 1 1 4 2 2 4477 "Deaths"
"4430" 2 1 4 2 2 4297 "Deaths"
"4431" 1 2 4 2 4 4826 "Deaths"
"4432" 2 2 4 2 2 4801 "Deaths"
"4433" 1 3 4 2 2 6317 "Deaths"
"4434" 2 3 4 2 3 6000 "Deaths"
"4435" 1 4 4 2 2 8044 "Deaths"
"4436" 2 4 4 2 2 7756 "Deaths"
"4437" 1 5 4 2 2 8661 "Deaths"
"4438" 2 5 4 2 2 8522 "Deaths"
"4439" 1 6 4 2 2 8808 "Deaths"
"4440" 2 6 4 2 2 8525 "Deaths"
"4441" 1 7 4 2 2 9336 "Deaths"
"4442" 2 7 4 2 2 9154 "Deaths"
"4443" 1 8 4 2 3 9197 "Deaths"
"4444" 2 8 4 2 2 8767 "Deaths"
"4445" 1 9 4 2 2 8121 "Deaths"
"4446" 2 9 4 2 2 7384 "Deaths"
"4447" 1 10 4 2 2 7567 "Deaths"
"4448" 2 10 4 2 2 7177 "Deaths"
"4449" 1 11 4 2 2 6623 "Deaths"
"4450" 2 11 4 2 2 6149 "Deaths"
"4451" 1 12 4 2 2 5509 "Deaths"
"4452" 2 12 4 2 2 5440 "Deaths"
"4453" 1 13 4 2 4 6483 "Deaths"
"4454" 2 13 4 2 2 6389 "Deaths"
"4455" 1 14 4 2 4 5870 "Deaths"
"4456" 2 14 4 2 2 6144 "Deaths"
"4457" 1 15 4 2 6 4407 "Deaths"
"4458" 2 15 4 2 4 5518 "Deaths"
"4459" 1 16 4 2 3 2782 "Deaths"
"4460" 2 16 4 2 2 4243 "Deaths"
"4461" 1 17 4 2 2 1654 "Deaths"
"4462" 2 17 4 2 2 3014 "Deaths"
"4463" 1 18 4 2 2 903 "Deaths"
"4464" 2 18 4 2 2 2482 "Deaths"
"4465" 1 1 5 2 2 4631 "Deaths"
"4466" 2 1 5 2 2 4449 "Deaths"
"4467" 1 2 5 2 2 4675 "Deaths"
"4468" 2 2 5 2 2 4638 "Deaths"
"4469" 1 3 5 2 2 5738 "Deaths"
"4470" 2 3 5 2 2 5491 "Deaths"
"4471" 1 4 5 2 2 7433 "Deaths"
"4472" 2 4 5 2 2 7156 "Deaths"
"4473" 1 5 5 2 2 8503 "Deaths"
"4474" 2 5 5 2 2 8283 "Deaths"
"4475" 1 6 5 2 3 8930 "Deaths"
"4476" 2 6 5 2 2 8625 "Deaths"
"4477" 1 7 5 2 3 9418 "Deaths"
"4478" 2 7 5 2 2 9188 "Deaths"
"4479" 1 8 5 2 2 9505 "Deaths"
"4480" 2 8 5 2 5 9213 "Deaths"
"4481" 1 9 5 2 2 8713 "Deaths"
"4482" 2 9 5 2 4 8032 "Deaths"
"4483" 1 10 5 2 2 7985 "Deaths"
"4484" 2 10 5 2 2 7456 "Deaths"
"4485" 1 11 5 2 4 7081 "Deaths"
"4486" 2 11 5 2 3 6630 "Deaths"
"4487" 1 12 5 2 2 5848 "Deaths"
"4488" 2 12 5 2 3 5655 "Deaths"
"4489" 1 13 5 2 2 6094 "Deaths"
"4490" 2 13 5 2 4 6053 "Deaths"
"4491" 1 14 5 2 5 6065 "Deaths"
"4492" 2 14 5 2 4 6237 "Deaths"
"4493" 1 15 5 2 3 4727 "Deaths"
"4494" 2 15 5 2 3 5698 "Deaths"
"4495" 1 16 5 2 6 3062 "Deaths"
"4496" 2 16 5 2 3 4556 "Deaths"
"4497" 1 17 5 2 3 1768 "Deaths"
"4498" 2 17 5 2 3 3216 "Deaths"
