"sex" "age" "period" "region" "cases" "pop" "outcome"
"4346" 2 13 1 2 2 6249 "Mortality"
"4347" 1 14 1 2 4 4820 "Mortality"
"4348" 2 14 1 2 2 5617 "Mortality"
"4349" 1 15 1 2 2 3554 "Mortality"
"4350" 2 15 1 2 2 4569 "Mortality"
"4351" 1 16 1 2 3 2435 "Mortality"
"4352" 2 16 1 2 2 3660 "Mortality"
"4353" 1 17 1 2 2 1309 "Mortality"
"4354" 2 17 1 2 2 2623 "Mortality"
"4355" 1 18 1 2 2 689 "Mortality"
"4356" 2 18 1 2 2 1747 "Mortality"
"4357" 1 1 2 2 2 4621 "Mortality"
"4358" 2 1 2 2 2 4573 "Mortality"
"4359" 1 2 2 2 2 5886 "Mortality"
"4360" 2 2 2 2 2 5533 "Mortality"
"4361" 1 3 2 2 2 7739 "Mortality"
"4362" 2 3 2 2 2 7422 "Mortality"
"4363" 1 4 2 2 3 8576 "Mortality"
"4364" 2 4 2 2 2 8342 "Mortality"
"4365" 1 5 2 2 2 8627 "Mortality"
"4366" 2 5 2 2 2 8390 "Mortality"
"4367" 1 6 2 2 2 9064 "Mortality"
"4368" 2 6 2 2 2 8911 "Mortality"
"4369" 1 7 2 2 2 9046 "Mortality"
"4370" 2 7 2 2 2 8540 "Mortality"
"4371" 1 8 2 2 2 8019 "Mortality"
"4372" 2 8 2 2 2 7171 "Mortality"
"4373" 1 9 2 2 2 7581 "Mortality"
"4374" 2 9 2 2 2 7144 "Mortality"
"4375" 1 10 2 2 2 6693 "Mortality"
"4376" 2 10 2 2 3 6287 "Mortality"
"4377" 1 11 2 2 3 5661 "Mortality"
"4378" 2 11 2 2 2 5483 "Mortality"
"4379" 1 12 2 2 5 6591 "Mortality"
"4380" 2 12 2 2 2 6284 "Mortality"
"4381" 1 13 2 2 2 6331 "Mortality"
"4382" 2 13 2 2 4 6349 "Mortality"
"4383" 1 14 2 2 3 5192 "Mortality"
"4384" 2 14 2 2 2 5896 "Mortality"
"4385" 1 15 2 2 2 3765 "Mortality"
"4386" 2 15 2 2 2 4812 "Mortality"
"4387" 1 16 2 2 2 2556 "Mortality"
"4388" 2 16 2 2 2 3789 "Mortality"
"4389" 1 17 2 2 2 1410 "Mortality"
"4390" 2 17 2 2 2 2802 "Mortality"
"4391" 1 18 2 2 2 753 "Mortality"
"4392" 2 18 2 2 2 1958 "Mortality"
"4393" 1 1 3 2 2 4549 "Mortality"
"4394" 2 1 3 2 2 4435 "Mortality"
"4395" 1 2 3 2 2 5356 "Mortality"
"4396" 2 2 3 2 2 5167 "Mortality"
"4397" 1 3 3 2 2 7028 "Mortality"
"4398" 2 3 3 2 2 6711 "Mortality"
"4399" 1 4 3 2 2 8310 "Mortality"
"4400" 2 4 3 2 2 8049 "Mortality"
"4401" 1 5 3 2 2 8644 "Mortality"
"4402" 2 5 3 2 2 8456 "Mortality"
"4403" 1 6 3 2 2 8936 "Mortality"
"4404" 2 6 3 2 2 8718 "Mortality"
"4405" 1 7 3 2 2 9191 "Mortality"
"4406" 2 7 3 2 2 8847 "Mortality"
"4407" 1 8 3 2 2 8608 "Mortality"
"4408" 2 8 3 2 2 7969 "Mortality"
"4409" 1 9 3 2 2 7851 "Mortality"
"4410" 2 9 3 2 2 7264 "Mortality"
"4411" 1 10 3 2 5 7130 "Mortality"
"4412" 2 10 3 2 3 6732 "Mortality"
"4413" 1 11 3 2 3 6142 "Mortality"
"4414" 2 11 3 2 2 5816 "Mortality"
"4415" 1 12 3 2 4 6050 "Mortality"
"4416" 2 12 3 2 3 5862 "Mortality"
"4417" 1 13 3 2 3 6407 "Mortality"
"4418" 2 13 3 2 2 6369 "Mortality"
"4419" 1 14 3 2 4 5531 "Mortality"
"4420" 2 14 3 2 2 6020 "Mortality"
"4421" 1 15 3 2 4 4086 "Mortality"
"4422" 2 15 3 2 6 5165 "Mortality"
"4423" 1 16 3 2 3 2669 "Mortality"
"4424" 2 16 3 2 3 4016 "Mortality"
"4425" 1 17 3 2 2 1532 "Mortality"
"4426" 2 17 3 2 2 2908 "Mortality"
"4427" 1 18 3 2 2 828 "Mortality"
"4428" 2 18 3 2 2 2220 "Mortality"
"4429" 1 1 4 2 2 4477 "Mortality"
"4430" 2 1 4 2 2 4297 "Mortality"
"4431" 1 2 4 2 4 4826 "Mortality"
"4432" 2 2 4 2 2 4801 "Mortality"
"4433" 1 3 4 2 2 6317 "Mortality"
"4434" 2 3 4 2 3 6000 "Mortality"
"4435" 1 4 4 2 2 8044 "Mortality"
"4436" 2 4 4 2 2 7756 "Mortality"
"4437" 1 5 4 2 2 8661 "Mortality"
"4438" 2 5 4 2 2 8522 "Mortality"
"4439" 1 6 4 2 2 8808 "Mortality"
"4440" 2 6 4 2 2 8525 "Mortality"
"4441" 1 7 4 2 2 9336 "Mortality"
"4442" 2 7 4 2 2 9154 "Mortality"
"4443" 1 8 4 2 3 9197 "Mortality"
"4444" 2 8 4 2 2 8767 "Mortality"
"4445" 1 9 4 2 2 8121 "Mortality"
"4446" 2 9 4 2 2 7384 "Mortality"
"4447" 1 10 4 2 2 7567 "Mortality"
"4448" 2 10 4 2 2 7177 "Mortality"
"4449" 1 11 4 2 2 6623 "Mortality"
"4450" 2 11 4 2 2 6149 "Mortality"
"4451" 1 12 4 2 2 5509 "Mortality"
"4452" 2 12 4 2 2 5440 "Mortality"
"4453" 1 13 4 2 4 6483 "Mortality"
"4454" 2 13 4 2 2 6389 "Mortality"
"4455" 1 14 4 2 4 5870 "Mortality"
"4456" 2 14 4 2 2 6144 "Mortality"
"4457" 1 15 4 2 6 4407 "Mortality"
"4458" 2 15 4 2 4 5518 "Mortality"
"4459" 1 16 4 2 3 2782 "Mortality"
"4460" 2 16 4 2 2 4243 "Mortality"
"4461" 1 17 4 2 2 1654 "Mortality"
"4462" 2 17 4 2 2 3014 "Mortality"
"4463" 1 18 4 2 2 903 "Mortality"
"4464" 2 18 4 2 2 2482 "Mortality"
"4465" 1 1 5 2 2 4631 "Mortality"
"4466" 2 1 5 2 2 4449 "Mortality"
"4467" 1 2 5 2 2 4675 "Mortality"
"4468" 2 2 5 2 2 4638 "Mortality"
"4469" 1 3 5 2 2 5738 "Mortality"
"4470" 2 3 5 2 2 5491 "Mortality"
"4471" 1 4 5 2 2 7433 "Mortality"
"4472" 2 4 5 2 2 7156 "Mortality"
"4473" 1 5 5 2 2 8503 "Mortality"
"4474" 2 5 5 2 2 8283 "Mortality"
"4475" 1 6 5 2 3 8930 "Mortality"
"4476" 2 6 5 2 2 8625 "Mortality"
"4477" 1 7 5 2 3 9418 "Mortality"
"4478" 2 7 5 2 2 9188 "Mortality"
"4479" 1 8 5 2 2 9505 "Mortality"
"4480" 2 8 5 2 5 9213 "Mortality"
"4481" 1 9 5 2 2 8713 "Mortality"
"4482" 2 9 5 2 4 8032 "Mortality"
"4483" 1 10 5 2 2 7985 "Mortality"
"4484" 2 10 5 2 2 7456 "Mortality"
"4485" 1 11 5 2 4 7081 "Mortality"
"4486" 2 11 5 2 3 6630 "Mortality"
"4487" 1 12 5 2 2 5848 "Mortality"
"4488" 2 12 5 2 3 5655 "Mortality"
"4489" 1 13 5 2 2 6094 "Mortality"
"4490" 2 13 5 2 4 6053 "Mortality"
"4491" 1 14 5 2 5 6065 "Mortality"
"4492" 2 14 5 2 4 6237 "Mortality"
"4493" 1 15 5 2 3 4727 "Mortality"
"4494" 2 15 5 2 3 5698 "Mortality"
"4495" 1 16 5 2 6 3062 "Mortality"
"4496" 2 16 5 2 3 4556 "Mortality"
"4497" 1 17 5 2 3 1768 "Mortality"
"4498" 2 17 5 2 3 3216 "Mortality"
"4499" 1 18 5 2 2 1028 "Mortality"
"4500" 2 18 5 2 2 2725 "Mortality"
"4501" 1 1 6 2 2 4847 "Mortality"
"4502" 2 1 6 2 3 4711 "Mortality"
"4503" 1 2 6 2 2 4659 "Mortality"
"4504" 2 2 6 2 2 4542 "Mortality"
"4505" 1 3 6 2 2 5208 "Mortality"
"4506" 2 3 6 2 2 5063 "Mortality"
"4507" 1 4 6 2 2 6705 "Mortality"
"4508" 2 4 6 2 2 6448 "Mortality"
"4509" 1 5 6 2 2 8305 "Mortality"
"4510" 2 5 6 2 3 7955 "Mortality"
"4511" 1 6 6 2 3 9144 "Mortality"
"4512" 2 6 6 2 2 8819 "Mortality"
"4513" 1 7 6 2 2 9490 "Mortality"
"4514" 2 7 6 2 3 9122 "Mortality"
"4515" 1 8 6 2 2 9725 "Mortality"
"4516" 2 8 6 2 2 9533 "Mortality"
"4517" 1 9 6 2 2 9407 "Mortality"
"4518" 2 9 6 2 3 8860 "Mortality"
"4519" 1 10 6 2 2 8391 "Mortality"
"4520" 2 10 6 2 2 7666 "Mortality"
"4521" 1 11 6 2 2 7539 "Mortality"
"4522" 2 11 6 2 2 7134 "Mortality"
"4523" 1 12 6 2 2 6486 "Mortality"
"4524" 2 12 6 2 2 6099 "Mortality"
"4525" 1 13 6 2 4 5544 "Mortality"
"4526" 2 13 6 2 2 5595 "Mortality"
"4527" 1 14 6 2 3 6207 "Mortality"
"4528" 2 14 6 2 3 6319 "Mortality"
"4529" 1 15 6 2 4 5051 "Mortality"
"4530" 2 15 6 2 4 5828 "Mortality"
"4531" 1 16 6 2 4 3388 "Mortality"
"4532" 2 16 6 2 3 4904 "Mortality"
"4533" 1 17 6 2 3 1876 "Mortality"
"4534" 2 17 6 2 3 3438 "Mortality"
"4535" 1 18 6 2 2 1168 "Mortality"
"4536" 2 18 6 2 3 2951 "Mortality"
"4537" 1 1 7 2 2 5111 "Mortality"
"4538" 2 1 7 2 2 4990 "Mortality"
"4539" 1 2 7 2 2 4712 "Mortality"
"4540" 2 2 7 2 2 4538 "Mortality"
"4541" 1 3 7 2 2 4814 "Mortality"
"4542" 2 3 7 2 2 4720 "Mortality"
"4543" 1 4 7 2 2 6051 "Mortality"
"4544" 2 4 7 2 2 5820 "Mortality"
"4545" 1 5 7 2 2 7998 "Mortality"
"4546" 2 5 7 2 2 7563 "Mortality"
"4547" 1 6 7 2 2 9264 "Mortality"
"4548" 2 6 7 2 2 8920 "Mortality"
"4549" 1 7 7 2 2 9635 "Mortality"
"4550" 2 7 7 2 2 9183 "Mortality"
"4551" 1 8 7 2 2 9947 "Mortality"
"4552" 2 8 7 2 2 9788 "Mortality"
"4553" 1 9 7 2 2 9982 "Mortality"
"4554" 2 9 7 2 2 9559 "Mortality"
"4555" 1 10 7 2 3 8846 "Mortality"
"4556" 2 10 7 2 2 8021 "Mortality"
"4557" 1 11 7 2 2 7970 "Mortality"
"4558" 2 11 7 2 2 7579 "Mortality"
"4559" 1 12 7 2 2 7046 "Mortality"
"4560" 2 12 7 2 2 6540 "Mortality"
"4561" 1 13 7 2 3 5292 "Mortality"
"4562" 2 13 7 2 2 5376 "Mortality"
"4563" 1 14 7 2 3 6164 "Mortality"
"4564" 2 14 7 2 4 6263 "Mortality"
"4565" 1 15 7 2 2 5336 "Mortality"
"4566" 2 15 7 2 3 5951 "Mortality"
"4567" 1 16 7 2 3 3713 "Mortality"
"4568" 2 16 7 2 4 5192 "Mortality"
"4569" 1 17 7 2 2 2028 "Mortality"
"4570" 2 17 7 2 5 3692 "Mortality"
"4571" 1 18 7 2 2 1301 "Mortality"
"4572" 2 18 7 2 2 3202 "Mortality"
"4573" 1 1 8 2 2 5489 "Mortality"
"4574" 2 1 8 2 2 5361 "Mortality"
"4575" 1 2 8 2 2 4997 "Mortality"
"4576" 2 2 8 2 2 4803 "Mortality"
"4577" 1 3 8 2 2 4841 "Mortality"
"4578" 2 3 8 2 2 4685 "Mortality"
"4579" 1 4 8 2 2 5611 "Mortality"
"4580" 2 4 8 2 2 5422 "Mortality"
"4581" 1 5 8 2 2 7413 "Mortality"
"4582" 2 5 8 2 2 7023 "Mortality"
"4583" 1 6 8 2 3 9121 "Mortality"
"4584" 2 6 8 2 2 8718 "Mortality"
"4585" 1 7 8 2 2 10038 "Mortality"
"4586" 2 7 8 2 2 9601 "Mortality"
"4587" 1 8 8 2 2 10202 "Mortality"
"4588" 2 8 8 2 2 9825 "Mortality"
"4589" 1 9 8 2 2 10179 "Mortality"
"4590" 2 9 8 2 2 9874 "Mortality"
"4591" 1 10 8 2 2 9428 "Mortality"
"4592" 2 10 8 2 3 8792 "Mortality"
"4593" 1 11 8 2 4 8347 "Mortality"
"4594" 2 11 8 2 4 7785 "Mortality"
"4595" 1 12 8 2 3 7389 "Mortality"
"4596" 2 12 8 2 2 7017 "Mortality"
"4597" 1 13 8 2 2 5924 "Mortality"
"4598" 2 13 8 2 2 5859 "Mortality"
"4599" 1 14 8 2 2 5552 "Mortality"
"4600" 2 14 8 2 3 5787 "Mortality"
"4601" 1 15 8 2 2 5495 "Mortality"
"4602" 2 15 8 2 2 6077 "Mortality"
"4603" 1 16 8 2 4 4016 "Mortality"
"4604" 2 16 8 2 2 5309 "Mortality"
"4605" 1 17 8 2 2 2289 "Mortality"
"4606" 2 17 8 2 3 4004 "Mortality"
"4607" 1 18 8 2 3 1398 "Mortality"
"4608" 2 18 8 2 4 3490 "Mortality"
"4609" 1 1 9 2 2 5867 "Mortality"
"4610" 2 1 9 2 2 5732 "Mortality"
"4611" 1 2 9 2 2 5282 "Mortality"
"4612" 2 2 9 2 3 5068 "Mortality"
"4613" 1 3 9 2 2 4868 "Mortality"
"4614" 2 3 9 2 2 4650 "Mortality"
"4615" 1 4 9 2 2 5171 "Mortality"
"4616" 2 4 9 2 2 5024 "Mortality"
"4617" 1 5 9 2 2 6828 "Mortality"
"4618" 2 5 9 2 2 6483 "Mortality"
"4619" 1 6 9 2 2 8978 "Mortality"
"4620" 2 6 9 2 2 8516 "Mortality"
"4621" 1 7 9 2 2 10441 "Mortality"
"4622" 2 7 9 2 2 10019 "Mortality"
"4623" 1 8 9 2 2 10457 "Mortality"
"4624" 2 8 9 2 2 9862 "Mortality"
"4625" 1 9 9 2 2 10376 "Mortality"
"4626" 2 9 9 2 2 10189 "Mortality"
"4627" 1 10 9 2 4 10010 "Mortality"
"4628" 2 10 9 2 2 9563 "Mortality"
"4629" 1 11 9 2 3 8724 "Mortality"
"4630" 2 11 9 2 3 7991 "Mortality"
"4631" 1 12 9 2 3 7732 "Mortality"
"4632" 2 12 9 2 3 7494 "Mortality"
"4633" 1 13 9 2 3 6556 "Mortality"
"4634" 2 13 9 2 3 6342 "Mortality"
"4635" 1 14 9 2 3 4940 "Mortality"
"4636" 2 14 9 2 3 5311 "Mortality"
"4637" 1 15 9 2 4 5654 "Mortality"
"4638" 2 15 9 2 3 6203 "Mortality"
"4639" 1 16 9 2 4 4319 "Mortality"
"4640" 2 16 9 2 3 5426 "Mortality"
"4641" 1 17 9 2 4 2550 "Mortality"
"4642" 2 17 9 2 3 4316 "Mortality"
"4643" 1 18 9 2 2 1495 "Mortality"
"4644" 2 18 9 2 3 3778 "Mortality"
"4645" 1 1 10 2 2 6207 "Mortality"
"4646" 2 1 10 2 2 5956 "Mortality"
"4647" 1 2 10 2 3 5645 "Mortality"
"4648" 2 2 10 2 2 5434 "Mortality"
"4649" 1 3 10 2 2 5058 "Mortality"
"4650" 2 3 10 2 2 4805 "Mortality"
"4651" 1 4 10 2 2 5091 "Mortality"
"4652" 2 4 10 2 2 4886 "Mortality"
"4653" 1 5 10 2 2 6355 "Mortality"
"4654" 2 5 10 2 2 6157 "Mortality"
"4655" 1 6 10 2 2 8551 "Mortality"
"4656" 2 6 10 2 2 8060 "Mortality"
"4657" 1 7 10 2 2 10466 "Mortality"
"4658" 2 7 10 2 2 9973 "Mortality"
"4659" 1 8 10 2 2 10680 "Mortality"
"4660" 2 8 10 2 3 10125 "Mortality"
"4661" 1 9 10 2 2 10538 "Mortality"
"4662" 2 9 10 2 2 10236 "Mortality"
"4663" 1 10 10 2 2 10260 "Mortality"
"4664" 2 10 10 2 2 9941 "Mortality"
"4665" 1 11 10 2 3 9171 "Mortality"
"4666" 2 11 10 2 2 8497 "Mortality"
"4667" 1 12 10 2 4 7989 "Mortality"
"4668" 2 12 10 2 4 7633 "Mortality"
"4669" 1 13 10 2 5 6890 "Mortality"
"4670" 2 13 10 2 3 6770 "Mortality"
"4671" 1 14 10 2 3 5139 "Mortality"
"4672" 2 14 10 2 3 5483 "Mortality"
"4673" 1 15 10 2 6 5322 "Mortality"
"4674" 2 15 10 2 2 5903 "Mortality"
"4675" 1 16 10 2 3 4473 "Mortality"
"4676" 2 16 10 2 3 5547 "Mortality"
"4677" 1 17 10 2 2 2773 "Mortality"
"4678" 2 17 10 2 7 4503 "Mortality"
"4679" 1 18 10 2 3 1647 "Mortality"
"4680" 2 18 10 2 2 4079 "Mortality"
"4681" 1 1 1 3 2 6600 "Mortality"
"4682" 2 1 1 3 2 6374 "Mortality"
"4683" 1 2 1 3 2 8925 "Mortality"
"4684" 2 2 1 3 3 8248 "Mortality"
"4685" 1 3 1 3 2 11152 "Mortality"
"4686" 2 3 1 3 2 10449 "Mortality"
"4687" 1 4 1 3 2 11893 "Mortality"
"4688" 2 4 1 3 2 11315 "Mortality"
"4689" 1 5 1 3 2 11775 "Mortality"
"4690" 2 5 1 3 2 11286 "Mortality"
"4691" 1 6 1 3 2 11469 "Mortality"
"4692" 2 6 1 3 2 11309 "Mortality"
"4693" 1 7 1 3 2 11017 "Mortality"
"4694" 2 7 1 3 2 10432 "Mortality"
"4695" 1 8 1 3 2 9979 "Mortality"
"4696" 2 8 1 3 2 9434 "Mortality"
"4697" 1 9 1 3 2 9636 "Mortality"
"4698" 2 9 1 3 2 8909 "Mortality"
"4699" 1 10 1 3 2 8512 "Mortality"
"4700" 2 10 1 3 2 7849 "Mortality"
"4701" 1 11 1 3 3 8142 "Mortality"
"4702" 2 11 1 3 2 7611 "Mortality"
"4703" 1 12 1 3 5 8653 "Mortality"
"4704" 2 12 1 3 3 8071 "Mortality"
"4705" 1 13 1 3 3 7356 "Mortality"
"4706" 2 13 1 3 2 7282 "Mortality"
"4707" 1 14 1 3 2 5446 "Mortality"
"4708" 2 14 1 3 4 6038 "Mortality"
"4709" 1 15 1 3 2 3665 "Mortality"
"4710" 2 15 1 3 2 4745 "Mortality"
"4711" 1 16 1 3 3 2545 "Mortality"
"4712" 2 16 1 3 2 3900 "Mortality"
"4713" 1 17 1 3 2 1379 "Mortality"
"4714" 2 17 1 3 3 2721 "Mortality"
"4715" 1 18 1 3 2 779 "Mortality"
"4716" 2 18 1 3 2 1815 "Mortality"
"4717" 1 1 2 3 2 5848 "Mortality"
"4718" 2 1 2 3 2 5796 "Mortality"
"4719" 1 2 2 3 2 7854 "Mortality"
"4720" 2 2 2 3 2 7261 "Mortality"
"4721" 1 3 2 3 2 10420 "Mortality"
"4722" 2 3 2 3 2 9734 "Mortality"
"4723" 1 4 2 3 2 11686 "Mortality"
"4724" 2 4 2 3 2 10962 "Mortality"
"4725" 1 5 2 3 2 11624 "Mortality"
"4726" 2 5 2 3 3 11105 "Mortality"
"4727" 1 6 2 3 2 11393 "Mortality"
"4728" 2 6 2 3 2 11313 "Mortality"
"4729" 1 7 2 3 2 11344 "Mortality"
"4730" 2 7 2 3 2 10767 "Mortality"
"4731" 1 8 2 3 2 9986 "Mortality"
"4732" 2 8 2 3 2 9636 "Mortality"
"4733" 1 9 2 3 2 9871 "Mortality"
"4734" 2 9 2 3 2 9159 "Mortality"
"4735" 1 10 2 3 2 8853 "Mortality"
"4736" 2 10 2 3 2 8139 "Mortality"
"4737" 1 11 2 3 3 7697 "Mortality"
"4738" 2 11 2 3 3 7308 "Mortality"
"4739" 1 12 2 3 3 8615 "Mortality"
"4740" 2 12 2 3 2 8049 "Mortality"
"4741" 1 13 2 3 2 7715 "Mortality"
"4742" 2 13 2 3 4 7522 "Mortality"
"4743" 1 14 2 3 3 5944 "Mortality"
"4744" 2 14 2 3 2 6488 "Mortality"
"4745" 1 15 2 3 3 3907 "Mortality"
"4746" 2 15 2 3 3 4951 "Mortality"
"4747" 1 16 2 3 3 2668 "Mortality"
"4748" 2 16 2 3 3 4066 "Mortality"
"4749" 1 17 2 3 3 1500 "Mortality"
"4750" 2 17 2 3 2 2953 "Mortality"
"4751" 1 18 2 3 2 875 "Mortality"
"4752" 2 18 2 3 2 2057 "Mortality"
"4753" 1 1 3 3 2 5513 "Mortality"
"4754" 2 1 3 3 2 5357 "Mortality"
"4755" 1 2 3 3 2 7006 "Mortality"
"4756" 2 2 3 3 2 6672 "Mortality"
"4757" 1 3 3 3 2 9328 "Mortality"
"4758" 2 3 3 3 2 8693 "Mortality"
"4759" 1 4 3 3 2 11168 "Mortality"
"4760" 2 4 3 3 2 10445 "Mortality"
"4761" 1 5 3 3 2 11638 "Mortality"
"4762" 2 5 3 3 2 11079 "Mortality"
"4763" 1 6 3 3 2 11442 "Mortality"
"4764" 2 6 3 3 4 11209 "Mortality"
"4765" 1 7 3 3 3 11439 "Mortality"
"4766" 2 7 3 3 2 11068 "Mortality"
"4767" 1 8 3 3 2 10558 "Mortality"
"4768" 2 8 3 3 3 10155 "Mortality"
"4769" 1 9 3 3 2 9894 "Mortality"
"4770" 2 9 3 3 4 9296 "Mortality"
"4771" 1 10 3 3 3 9232 "Mortality"
"4772" 2 10 3 3 2 8501 "Mortality"
"4773" 1 11 3 3 2 8087 "Mortality"
"4774" 2 11 3 3 2 7644 "Mortality"
"4775" 1 12 3 3 3 8004 "Mortality"
"4776" 2 12 3 3 2 7565 "Mortality"
"4777" 1 13 3 3 2 7943 "Mortality"
"4778" 2 13 3 3 2 7675 "Mortality"
"4779" 1 14 3 3 3 6357 "Mortality"
"4780" 2 14 3 3 2 6814 "Mortality"
"4781" 1 15 3 3 3 4447 "Mortality"
"4782" 2 15 3 3 3 5488 "Mortality"
"4783" 1 16 3 3 4 2841 "Mortality"
"4784" 2 16 3 3 2 4241 "Mortality"
"4785" 1 17 3 3 3 1592 "Mortality"
"4786" 2 17 3 3 2 3098 "Mortality"
"4787" 1 18 3 3 2 950 "Mortality"
"4788" 2 18 3 3 3 2326 "Mortality"
"4789" 1 1 4 3 2 5178 "Mortality"
"4790" 2 1 4 3 2 4918 "Mortality"
"4791" 1 2 4 3 2 6158 "Mortality"
"4792" 2 2 4 3 2 6083 "Mortality"
"4793" 1 3 4 3 2 8236 "Mortality"
"4794" 2 3 4 3 2 7652 "Mortality"
"4795" 1 4 4 3 2 10650 "Mortality"
"4796" 2 4 4 3 2 9928 "Mortality"
"4797" 1 5 4 3 2 11652 "Mortality"
"4798" 2 5 4 3 2 11053 "Mortality"
"4799" 1 6 4 3 5 11491 "Mortality"
"4800" 2 6 4 3 3 11105 "Mortality"
"4801" 1 7 4 3 2 11534 "Mortality"
"4802" 2 7 4 3 2 11369 "Mortality"
"4803" 1 8 4 3 2 11130 "Mortality"
"4804" 2 8 4 3 3 10674 "Mortality"
"4805" 1 9 4 3 2 9917 "Mortality"
"4806" 2 9 4 3 2 9433 "Mortality"
"4807" 1 10 4 3 2 9611 "Mortality"
"4808" 2 10 4 3 3 8863 "Mortality"
"4809" 1 11 4 3 2 8477 "Mortality"
"4810" 2 11 4 3 2 7980 "Mortality"
"4811" 1 12 4 3 4 7393 "Mortality"
"4812" 2 12 4 3 2 7081 "Mortality"
"4813" 1 13 4 3 7 8171 "Mortality"
"4814" 2 13 4 3 2 7828 "Mortality"
"4815" 1 14 4 3 3 6770 "Mortality"
"4816" 2 14 4 3 4 7140 "Mortality"
"4817" 1 15 4 3 3 4987 "Mortality"
"4818" 2 15 4 3 2 6025 "Mortality"
"4819" 1 16 4 3 3 3014 "Mortality"
"4820" 2 16 4 3 2 4416 "Mortality"
"4821" 1 17 4 3 2 1684 "Mortality"
"4822" 2 17 4 3 2 3243 "Mortality"
"4823" 1 18 4 3 2 1025 "Mortality"
"4824" 2 18 4 3 2 2595 "Mortality"
"4825" 1 1 5 3 2 5259 "Mortality"
"4826" 2 1 5 3 2 4998 "Mortality"
"4827" 1 2 5 3 2 5718 "Mortality"
"4828" 2 2 5 3 2 5621 "Mortality"
"4829" 1 3 5 3 2 7324 "Mortality"
"4830" 2 3 5 3 2 6923 "Mortality"
"4831" 1 4 5 3 2 9667 "Mortality"
"4832" 2 4 5 3 2 9003 "Mortality"
"4833" 1 5 5 3 2 11249 "Mortality"
"4834" 2 5 5 3 2 10611 "Mortality"
"4835" 1 6 5 3 2 11634 "Mortality"
"4836" 2 6 5 3 2 11068 "Mortality"
"4837" 1 7 5 3 2 11650 "Mortality"
"4838" 2 7 5 3 2 11413 "Mortality"
"4839" 1 8 5 3 2 11418 "Mortality"
"4840" 2 8 5 3 2 11014 "Mortality"
"4841" 1 9 5 3 2 10307 "Mortality"
"4842" 2 9 5 3 2 9886 "Mortality"
"4843" 1 10 5 3 2 9774 "Mortality"
"4844" 2 10 5 3 2 9140 "Mortality"
"4845" 1 11 5 3 2 8866 "Mortality"
"4846" 2 11 5 3 2 8270 "Mortality"
"4847" 1 12 5 3 2 7561 "Mortality"
"4848" 2 12 5 3 2 7287 "Mortality"
"4849" 1 13 5 3 2 7739 "Mortality"
"4850" 2 13 5 3 3 7438 "Mortality"
"4851" 1 14 5 3 2 7056 "Mortality"
"4852" 2 14 5 3 2 7352 "Mortality"
"4853" 1 15 5 3 3 5389 "Mortality"
"4854" 2 15 5 3 2 6383 "Mortality"
"4855" 1 16 5 3 2 3395 "Mortality"
"4856" 2 16 5 3 2 4846 "Mortality"
"4857" 1 17 5 3 2 1852 "Mortality"
"4858" 2 17 5 3 3 3427 "Mortality"
"4859" 1 18 5 3 2 1124 "Mortality"
"4860" 2 18 5 3 2 2861 "Mortality"
"4861" 1 1 6 3 2 5477 "Mortality"
"4862" 2 1 6 3 2 5270 "Mortality"
"4863" 1 2 6 3 2 5428 "Mortality"
"4864" 2 2 6 3 2 5219 "Mortality"
"4865" 1 3 6 3 2 6468 "Mortality"
"4866" 2 3 6 3 2 6293 "Mortality"
"4867" 1 4 6 3 2 8529 "Mortality"
"4868" 2 4 6 3 2 7931 "Mortality"
"4869" 1 5 6 3 2 10713 "Mortality"
"4870" 2 5 6 3 2 10027 "Mortality"
"4871" 1 6 6 3 2 11794 "Mortality"
"4872" 2 6 6 3 2 11058 "Mortality"
"4873" 1 7 6 3 2 11744 "Mortality"
"4874" 2 7 6 3 2 11379 "Mortality"
"4875" 1 8 6 3 3 11618 "Mortality"
"4876" 2 8 6 3 3 11290 "Mortality"
"4877" 1 9 6 3 2 10829 "Mortality"
"4878" 2 9 6 3 2 10454 "Mortality"
"4879" 1 10 6 3 2 9862 "Mortality"
"4880" 2 10 6 3 2 9398 "Mortality"
"4881" 1 11 6 3 2 9254 "Mortality"
"4882" 2 11 6 3 2 8550 "Mortality"
"4883" 1 12 6 3 2 7985 "Mortality"
"4884" 2 12 6 3 3 7735 "Mortality"
"4885" 1 13 6 3 4 7077 "Mortality"
"4886" 2 13 6 3 3 6872 "Mortality"
"4887" 1 14 6 3 3 7304 "Mortality"
"4888" 2 14 6 3 2 7518 "Mortality"
"4889" 1 15 6 3 3 5729 "Mortality"
"4890" 2 15 6 3 3 6691 "Mortality"
"4891" 1 16 6 3 3 3841 "Mortality"
"4892" 2 16 6 3 3 5356 "Mortality"
"4893" 1 17 6 3 4 2050 "Mortality"
"4894" 2 17 6 3 2 3635 "Mortality"
"4895" 1 18 6 3 2 1226 "Mortality"
"4896" 2 18 6 3 2 3125 "Mortality"
"4897" 1 1 7 3 2 5766 "Mortality"
"4898" 2 1 7 3 3 5596 "Mortality"
"4899" 1 2 7 3 2 5267 "Mortality"
"4900" 2 2 7 3 2 4972 "Mortality"
"4901" 1 3 7 3 2 5788 "Mortality"
"4902" 2 3 7 3 2 5753 "Mortality"
"4903" 1 4 7 3 2 7521 "Mortality"
"4904" 2 4 7 3 2 7031 "Mortality"
